cliente_0 1.3650066052443548
cliente_1 1.6056465389313714
cliente_2 2.611225163872459
cliente_3 6.681423870354941
cliente_4 8.229749221556393
cliente_5 8.869376687983923
cliente_6 9.730728432480376
cliente_7 9.898708029187647
cliente_8 10.760197139723495
cliente_9 11.637666701131684
cliente_10 12.17960160159943
cliente_11 13.298823949106627
cliente_12 16.06353097578517
cliente_13 16.55953681421884
cliente_14 16.833643334339552
cliente_15 21.08740482272172
cliente_16 21.46403937217889
cliente_17 25.127474150961312
cliente_18 26.86453763112883
cliente_19 29.213183788920624
cliente_20 29.246075191641616
cliente_21 29.774233854817496
cliente_22 30.90498272006922
cliente_23 31.358520937286464
cliente_24 31.442714187300677
cliente_25 32.05685700026566
cliente_26 32.67567877875108
cliente_27 32.98428074920583
cliente_28 33.02892988864628
cliente_29 33.263110115832276
cliente_30 33.31985738478558
cliente_31 34.8761599023082
cliente_32 35.530212680970216
cliente_33 36.22078468987362
cliente_34 37.57409342213497
cliente_35 38.6740897272585
cliente_36 39.3530256016884
cliente_37 39.82820143207782
cliente_38 41.28826309247556
cliente_39 43.20492153584962
cliente_40 44.50662799096549
cliente_41 45.96248610784265
cliente_42 46.14987954849672
cliente_43 47.701459738216954
cliente_44 47.97654285740471
cliente_45 48.312040895151334
cliente_46 49.19045325408253
cliente_47 52.50460329056754
cliente_48 52.826849571495536
cliente_49 52.839285490593745
cliente_50 53.54267120806574
cliente_51 55.53276646497158
cliente_52 56.59733798423433
cliente_53 57.74093214697322
cliente_54 58.88451892271857
cliente_55 59.60595833173126
cliente_56 59.60923831180188
cliente_57 59.96526871546447
cliente_58 60.24789327413775
cliente_59 65.6267738343976
cliente_60 67.13908051284204
cliente_61 67.17059519764962
cliente_62 67.17720625401938
cliente_63 67.53754953729104
cliente_64 70.5839990099889
cliente_65 70.86238186793858
cliente_66 71.41631556466352
cliente_67 73.46679272855094
cliente_68 74.42948533607255
cliente_69 75.62913060777178
cliente_70 76.46135402761726
cliente_71 78.92022290888168
cliente_72 79.61920081782547
cliente_73 79.8797381348298
cliente_74 80.98678787291156
cliente_75 81.89443913879063
cliente_76 85.6054366434733
cliente_77 87.59636183549428
cliente_78 87.83781703993645
cliente_79 88.85329905556546
cliente_80 89.34163753414103
cliente_81 90.51840629164067
cliente_82 92.0061713641933
cliente_83 93.04335315264174
cliente_84 93.08385342150977
cliente_85 94.56210428358982
cliente_86 94.60221024748061
cliente_87 95.69605107746511
cliente_88 97.19338189273785
cliente_89 98.63478284100773
cliente_90 99.00914761663248
cliente_91 100.41960957466652
cliente_92 101.2599959192214
cliente_93 101.43142877283745
cliente_94 102.6290603155784
cliente_95 102.85380564922421
cliente_96 103.4384975490585
cliente_97 104.13264869724598
cliente_98 105.36183429834578
cliente_99 106.14824836783566
cliente_100 106.9976006763793
cliente_101 107.59428904952323
cliente_102 108.04415159159797
cliente_103 108.55921163349275
cliente_104 108.84111441028064
cliente_105 110.83370994452687
cliente_106 114.91385282074813
cliente_107 116.73147037561472
cliente_108 118.02199019487945
cliente_109 118.77593105112408
cliente_110 119.08087032291076
cliente_111 119.73805404517314
cliente_112 121.06200192435706
cliente_113 122.2657066618629
cliente_114 122.57468579556001
cliente_115 123.19828018957017
cliente_116 126.79069257200219
cliente_117 127.0708047122054
cliente_118 127.33818543049098
cliente_119 127.88388087597069
cliente_120 128.89969939141517
cliente_121 129.33666486630327
cliente_122 129.57457959379772
cliente_123 129.82115354743763
cliente_124 130.8748212873299
cliente_125 130.9427090097256
cliente_126 131.05664924083493
cliente_127 132.26012576484018
cliente_128 135.30748618311966
cliente_129 135.57301361384665
cliente_130 135.84448792234292
cliente_131 136.49571384872934
cliente_132 138.08314504617582
cliente_133 145.50655442902567
cliente_134 146.48089102912334
cliente_135 146.5266478550065
cliente_136 151.72700888152232
cliente_137 152.96893785625247
cliente_138 154.6943804054695
cliente_139 158.16381928657407
cliente_140 158.32033512650582
cliente_141 160.3816689084704
cliente_142 160.5629824410122
cliente_143 160.71749171826573
cliente_144 163.8268033223754
cliente_145 164.75848967045792
cliente_146 165.48300195571213
cliente_147 165.52757328481079
cliente_148 166.58894636808503
cliente_149 167.52215611777928
cliente_150 167.54635308023322
cliente_151 168.23432068654225
cliente_152 168.43145826165323
cliente_153 169.17663157640277
cliente_154 169.36076117941604
cliente_155 171.45891364575837
cliente_156 172.7121625461621
cliente_157 173.74606434729276
cliente_158 179.0500450615981
cliente_159 180.3200074922748
cliente_160 182.63818631504384
cliente_161 182.81023523871215
cliente_162 183.23982322351523
cliente_163 184.05473744840407
cliente_164 188.13690806637982
cliente_165 188.49345808843415
cliente_166 189.28422792950775
cliente_167 189.52198168794106
cliente_168 191.67670509756593
cliente_169 193.42750187194224
cliente_170 195.31668464050063
cliente_171 198.18074164020618
cliente_172 198.83545363719668
cliente_173 200.34420253814477
cliente_174 202.29411215746137
cliente_175 203.23372077534785
cliente_176 204.8611057668828
cliente_177 205.38109578062932
cliente_178 205.42135962417666
cliente_179 206.0460883487331
cliente_180 208.60423394794338
cliente_181 209.08703403928496
cliente_182 209.97487472528218
cliente_183 211.69783460501435
cliente_184 214.22384764041888
cliente_185 216.82190556992566
cliente_186 217.57638095671828
cliente_187 218.11458296135984
cliente_188 221.42087762096193
cliente_189 221.86824470300152
cliente_190 222.5493375081852
cliente_191 223.27459887973544
cliente_192 223.59409166674357
cliente_193 224.11496487841436
cliente_194 224.2179413188605
cliente_195 225.67939848203932
cliente_196 227.9685820905463
cliente_197 228.3775818855779
cliente_198 229.5068195355847
cliente_199 229.63367651635522
cliente_200 231.0792954823916
cliente_201 231.47608244171505
cliente_202 232.02303307665323
cliente_203 232.59707932309246
cliente_204 234.2200623137955
cliente_205 235.19099736966885
cliente_206 235.40387724368506
cliente_207 236.1940385211755
cliente_208 236.55144862896918
cliente_209 237.0083475264071
cliente_210 238.3999051426429
cliente_211 239.94582684761184
cliente_212 240.2707021501549
cliente_213 241.8451736969941
cliente_214 242.77854306910592
cliente_215 243.62779083225863
cliente_216 243.6753234191861
cliente_217 245.65474398686783
cliente_218 245.7161196905953
cliente_219 247.12665365037626
cliente_220 247.3691363417038
cliente_221 249.0144571428163
cliente_222 250.27531516669845
cliente_223 250.39414127291266
cliente_224 251.61530024647658
cliente_225 252.0684046405167
cliente_226 252.5940147751182
cliente_227 254.42257751147923
cliente_228 254.50417506241226
cliente_229 255.5054781644551
cliente_230 257.0081290643246
cliente_231 257.2994003082218
cliente_232 258.8210437538032
cliente_233 258.9327071444462
cliente_234 259.07840215015807
cliente_235 260.8232059823489
cliente_236 262.876880999411
cliente_237 263.96917799447294
cliente_238 265.95269281809664
cliente_239 266.1543366679131
cliente_240 267.29299042344303
cliente_241 267.7875133921808
cliente_242 268.9103907977192
cliente_243 271.2839316483762
cliente_244 271.95844052352413
cliente_245 275.07714328206384
cliente_246 277.4936030300726
cliente_247 278.29617338825483
cliente_248 278.4971958122682
cliente_249 281.8899856667407
cliente_250 282.1017133059755
cliente_251 283.13822280797626
cliente_252 283.9915343434525
cliente_253 284.28900043582985
cliente_254 284.4718304369623
cliente_255 284.83767907838467
cliente_256 285.8715980427044
cliente_257 285.9514911380611
cliente_258 287.04839351397015
cliente_259 289.98497240671077
cliente_260 290.57150527690385
cliente_261 292.6766102041646
cliente_262 292.8797835652949
cliente_263 294.7261967254287
cliente_264 295.1246784661163
cliente_265 295.7519912845567
cliente_266 295.87153380617366
cliente_267 295.9139851324393
cliente_268 297.5835637504658
cliente_269 298.4364543275651
cliente_270 300.69107253194596
cliente_271 301.69160810384307
cliente_272 307.76135194165545
cliente_273 310.77790814775307
cliente_274 311.37706840529194
cliente_275 311.7507095876351
cliente_276 312.1646694906587
cliente_277 313.6616601239793
cliente_278 314.16759372249595
cliente_279 315.6292616553072
cliente_280 315.89352277304465
cliente_281 316.8223908739924
cliente_282 317.5169723411518
cliente_283 317.9992678466411
cliente_284 318.6092339200283
cliente_285 319.06275602112845
cliente_286 319.8369562306688
cliente_287 321.61679092014987
cliente_288 321.6230634182681
cliente_289 322.6072791943551
cliente_290 324.31055920189334
cliente_291 325.14274206237934
cliente_292 326.2333737467431
cliente_293 326.6232821005988
cliente_294 327.7528345785059
cliente_295 330.0522052244945
cliente_296 330.0599081986428
cliente_297 331.20033263980946
cliente_298 333.5310781629132
cliente_299 333.9751725344909
cliente_300 336.33097776278953
cliente_301 336.4010047705847
cliente_302 337.0852906513822
cliente_303 337.67662847202905
cliente_304 337.6875172276749
cliente_305 340.18316527826624
cliente_306 340.8745987572643
cliente_307 343.42238620722605
cliente_308 345.7964520412961
cliente_309 345.8008882216064
cliente_310 347.1640891236858
cliente_311 347.4934212580957
cliente_312 347.7281254274398
